155586	進	0.08669542	58.12841367
155065	員	0.08640511	58.21481878
154974	件	0.08635440	58.30117318
154788	線	0.08625076	58.38742394
153682	隊	0.08563448	58.47305842
153029	過	0.08527061	58.55832903
152398	井	0.08491901	58.64324804
150185	番	0.08368588	58.72693392
150107	形	0.08364242	58.81057634
149835	居	0.08349086	58.89406720
149401	供	0.08324902	58.97731622
148846	火	0.08293977	59.06025599
148713	急	0.08286566	59.14312164
148611	衛	0.08280882	59.22593046
148506	打	0.08275031	59.30868078
148386	店	0.08268345	59.39136422
147822	伝	0.08236918	59.47373340
147437	深	0.08215465	59.55588804
147336	走	0.08209837	59.63798641
147216	集	0.08203150	59.72001791
146737	始	0.08176459	59.80178250
146273	千	0.08150604	59.88328855
146121	点	0.08142135	59.96470989
145733	消	0.08120515	60.04591504
144212	失	0.08035762	60.12627266
143717	吉	0.08008179	60.20635445
143690	赤	0.08006675	60.28642120
143645	青	0.08004167	60.36646287
143339	戻	0.07987116	60.44633403
142951	撃	0.07965496	60.52598900
142688	公	0.07950841	60.60549741
142589	横	0.07945325	60.68495066
142269	戸	0.07927494	60.76422560
141610	土	0.07890773	60.84313333
141381	船	0.07878013	60.92191346
141118	反	0.07863358	61.00054704
140723	止	0.07841348	61.07896052
140014	加	0.07801841	61.15697894
139929	花	0.07797105	61.23494998
139307	広	0.07762446	61.31257444
139158	放	0.07754143	61.39011588
139076	達	0.07749574	61.46761162
138611	勝	0.07723663	61.54484825
138353	離	0.07709287	61.62194112
137216	老	0.07645931	61.69840044
137020	古	0.07635010	61.77475054
136459	右	0.07603750	61.85078803
136172	万	0.07587758	61.92666561
135696	追	0.07561234	62.00227795
135570	師	0.07554213	62.07782009
135440	魔	0.07546969	62.15328978
135235	血	0.07535546	62.22864524
135192	台	0.07533150	62.30397675
134659	題	0.07503451	62.37901125
134140	経	0.07474531	62.45375656
133975	常	0.07465337	62.52840993
133156	有	0.07419701	62.60260694
132988	娘	0.07410339	62.67671033
132975	利	0.07409615	62.75080648
132456	左	0.07380695	62.82461344
132390	校	0.07377018	62.89838361
131872	町	0.07348154	62.97186515
131538	読	0.07329543	63.04516058
131432	状	0.07323636	63.11839694
130901	寄	0.07294048	63.19133742
130826	京	0.07289869	63.26423610
130647	断	0.07279894	63.33703505
130048	存	0.07246517	63.40950022
129461	恐	0.07213808	63.48163830
129369	官	0.07208682	63.55372512
129277	奥	0.07203556	63.62576068
129112	座	0.07194361	63.69770429
128737	良	0.07173466	63.76943895
127791	押	0.07120753	63.84064648
127311	紙	0.07094006	63.91158654
126929	申	0.07072721	63.98231375
126831	階	0.07067260	64.05298634
126735	態	0.07061911	64.12360545
126072	抜	0.07024967	64.19385512
126068	転	0.07024744	64.26410256
125834	病	0.07011705	64.33421961
125676	果	0.07002901	64.40424862
125276	役	0.06980612	64.47405475
124633	判	0.06944783	64.54350258
124239	可	0.06922829	64.61273087
124113	側	0.06915808	64.68188894
123621	絶	0.06888393	64.75077287
123417	浮	0.06877025	64.81954312
123241	逃	0.06867218	64.88821531
122827	画	0.06844149	64.95665680
